裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址
807,永豐商業銀行,"穩懋半導體龜山廠",桃園市,"桃園市龜山區山鶯路200之5號"
807,永豐商業銀行,"竹南分行",苗栗縣,"苗栗縣竹南鎮光復路157號"
807,永豐商業銀行,"竹南分行",苗栗縣,"苗栗縣竹南鎮光復路157號1-3樓"
807,永豐商業銀行,"萊爾富苗栗為中店",苗栗縣,"苗栗縣苗栗市為公路44號"
807,永豐商業銀行,"萊爾富苗栗苗福店",苗栗縣,"苗栗縣苗栗市至公路528號"
807,永豐商業銀行,"萊爾富苗縣大富店",苗栗縣,"苗栗縣大湖鄉富興村八寮灣3-7、3-8號"
807,永豐商業銀行,"萊爾富苗縣車亭店",苗栗縣,"苗栗縣三義鄉西湖村下湖5之10號1樓(車亭休息站)"
807,永豐商業銀行,"萊爾富苗縣泰安店",苗栗縣,"苗栗縣泰安鄉錦水村4鄰圓墩7-5號"
807,永豐商業銀行,"萊爾富苗縣頭正店",苗栗縣,"苗栗縣頭份市中正一路上埔里4鄰185號"
807,永豐商業銀行,"萊爾富頭份斗煥店",苗栗縣,"苗栗縣頭份市中正二路192號"
807,永豐商業銀行,"萊爾富頭份精品店",苗栗縣,"苗栗縣頭份市自強路108號"
807,永豐商業銀行,"大里分行",台中市,"台中市大里區東榮路503號1至3樓"
807,永豐商業銀行,"大潤發忠明店",台中市,"台中市北區忠明路499號2樓"
807,永豐商業銀行,"中科分行",台中市,"台中市西屯區台灣大道4段1182號"
807,永豐商業銀行,"北台中分行",台中市,"台中市北屯區文心路三段1027號"
807,永豐商業銀行,"台中分行",台中市,"台中市西區自由路一段101號"
807,永豐商業銀行,"永豐金證券中盛分公司",台中市,"台中市西屯區市政北一路1號6樓"
807,永豐商業銀行,"永豐金證券台中分公司",台中市,"台中市西區中正路478號7樓"
807,永豐商業銀行,"永豐金證券市政分公司",台中市,"台中市西屯區市政路402號4樓之5"
807,永豐商業銀行,"永豐金證券豐原分公司",台中市,"台中市豐原區信義街67巷15號2樓"
807,永豐商業銀行,"全國飯店",台中市,"台中市西區館前路57號"
807,永豐商業銀行,"西屯分行",台中市,"台中市南屯區文心南路41號1、2樓"
807,永豐商業銀行,"金典酒店",台中市,"台中市西區健行路1049號B1"
807,永豐商業銀行,"南台中分行",台中市,"台中市南屯區公益路二段66號"
807,永豐商業銀行,"萊爾富大里中爽店",台中市,"台中市大里區爽文路306號1F"
807,永豐商業銀行,"萊爾富大里中愛店",台中市,"台中市大里區東榮路488號"
807,永豐商業銀行,"萊爾富中縣中分店",台中市,"台中市烏日區五光路700號"
807,永豐商業銀行,"萊爾富中縣中冠店",台中市,"台中市后里區甲后路897號"
807,永豐商業銀行,"萊爾富中縣中秋店",台中市,"台中市大肚區自由路212-9號"
807,永豐商業銀行,"萊爾富中縣中航店",台中市,"台中市沙鹿區中清路44號"
807,永豐商業銀行,"萊爾富中縣中燕店",台中市,"台中市清水區民族路二段368號"
807,永豐商業銀行,"萊爾富中縣甲南店",台中市,"台中市清水區菁埔里中山路563號1樓"
807,永豐商業銀行,"萊爾富中縣神岡店",台中市,"台中市神岡區和睦路285號"
807,永豐商業銀行,"萊爾富中縣雅環店",台中市,"台中市大雅區雅環路二段346、348號"
807,永豐商業銀行,"萊爾富中縣彈正店",台中市,"台中市大甲區彈正路1號"
807,永豐商業銀行,"萊爾富太平永平店",台中市,"台中市太平區永平路3段146號"
807,永豐商業銀行,"萊爾富台中干城店",台中市,"台中市中區雙十路一段27之1、之2、之3號"
807,永豐商業銀行,"萊爾富台中中屯店",台中市,"台中市西屯區文心路三段91號"
807,永豐商業銀行,"萊爾富台中中竹店",台中市,"台中市北屯區后庄路481號"
807,永豐商業銀行,"萊爾富台中中河店",台中市,"台中市西屯區逢大路15號"
807,永豐商業銀行,"萊爾富台中中都店",台中市,"台中市西屯區西屯路三段173之25號"
807,永豐商業銀行,"萊爾富台中中鑽店",台中市,"台中市南屯區工學路169號"
807,永豐商業銀行,"萊爾富台中世貿店",台中市,"台中市西屯區中工二路212號"
807,永豐商業銀行,"萊爾富台中永太店",台中市,"台中市北區永興街240號"
807,永豐商業銀行,"萊爾富台中永讚店",台中市,"台中市西屯區大墩二十街53、55號"
807,永豐商業銀行,"萊爾富台中逢甲店",台中市,"台中市西屯區逢甲路2號"
807,永豐商業銀行,"萊爾富台中逢甲店(二)",台中市,"台中市西屯區逢甲路2號"
807,永豐商業銀行,"萊爾富烏日成中店",台中市,"台中市烏日區中山路三段548號"
807,永豐商業銀行,"萊爾富神岡庄前店",台中市,"台中市神岡區庄前里5鄰三民南路2號"
807,永豐商業銀行,"萊爾富豐原成興店",台中市,"台中市豐原區成功路152號"
807,永豐商業銀行,"萊爾富豐原豐田店",台中市,"台中市豐原區豐南街58號"
807,永豐商業銀行,"誠品綠園道商場",台中市,"台中市南屯區公益路68號B2"
807,永豐商業銀行,"澄清J-MALL",台中市,"台中市西屯區台灣大道路四段1038號"
807,永豐商業銀行,"澄清醫院",台中市,"台中市西屯區台灣大道四段966號"
807,永豐商業銀行,"興大分行",台中市,"台中市南區國光路250號"
807,永豐商業銀行,"豐原分行",台中市,"台中市豐原區中正路245號1樓"
807,永豐商業銀行,"大潤發員林店",彰化縣,"彰化縣埔心鄉中山路319號"
807,永豐商業銀行,"永豐金證券員林分公司",彰化縣,"彰化縣員林市大同路一段338號5樓"
807,永豐商業銀行,"永豐金證券彰化分公司",彰化縣,"彰化縣彰化市民族路532號5樓"
807,永豐商業銀行,"員林分行",彰化縣,"彰化縣員林市中山路二段51號"
807,永豐商業銀行,"員榮醫院",彰化縣,"彰化縣員林市中正路201號"
807,永豐商業銀行,"萊爾富和美星河店",彰化縣,"彰化縣和美鎮彰新路五段455號"
807,永豐商業銀行,"萊爾富員林山腳店",彰化縣,"彰化縣員林市山腳路一段之34號"
807,永豐商業銀行,"萊爾富彰化國聖店",彰化縣,"彰化縣彰化市中山路三段706號"
807,永豐商業銀行,"萊爾富彰縣安可店",彰化縣,"彰化縣鹿港鎮鹿工南一路一巷1號3號"
807,永豐商業銀行,"萊爾富彰縣沿海店",彰化縣,"彰化縣福興鄉沿海路五段252之8號"
807,永豐商業銀行,"萊爾富彰縣埔鹽店",彰化縣,"彰化縣埔鹽鄉中正路231號一樓"
807,永豐商業銀行,"萊爾富彰縣番花店",彰化縣,"彰化縣福興鄉同安村3鄰番花路二段867號"
807,永豐商業銀行,"萊爾富彰縣溪州店",彰化縣,"彰化縣溪州鄉中山路三段371號"
807,永豐商業銀行,"萊爾富彰縣彰百店",彰化縣,"彰化縣員林市員水路一段170號"
807,永豐商業銀行,"萊爾富彰縣彰花店",彰化縣,"彰化縣花壇鄉中庄村中山路一段72號"
807,永豐商業銀行,"萊爾富彰縣彰鳳店",彰化縣,"彰化縣社頭鄉山腳路三段230號"
807,永豐商業銀行,"萊爾富彰縣線西店",彰化縣,"彰化縣線西鄉和線路909號"
807,永豐商業銀行,"彰化分行",彰化縣,"彰化縣彰化市民族路317號"
807,永豐商業銀行,"萊爾富南投投香店",南投縣,"南投縣草屯鎮新豐路298號"
807,永豐商業銀行,"萊爾富南投國姓店",南投縣,"南投縣國姓鄉中正路一段100之1號"
807,永豐商業銀行,"萊爾富南投溪頭店",南投縣,"南投縣鹿谷鄉內湖村森林巷10號"
807,永豐商業銀行,"大潤發嘉義店",嘉義市,"嘉義市西區博愛路二段281號1樓"
807,永豐商業銀行,"永豐金證券嘉義分公司",嘉義市,"嘉義市中山路386號3樓"
807,永豐商業銀行,"萊爾富嘉市吳鳳店",嘉義市,"嘉義市東區吳鳳南路647號"
807,永豐商業銀行,"萊爾富嘉義站前店",嘉義市,"嘉義市西區仁愛路584號"
807,永豐商業銀行,"萊爾富嘉義國興店",嘉義市,"嘉義市東區興業東路160號"
807,永豐商業銀行,"萊爾富嘉義義昌店",嘉義市,"嘉義市西區民族路652號"
807,永豐商業銀行,"萊爾富嘉義嘉業店",嘉義市,"嘉義市西區興業西路139號"
807,永豐商業銀行,"萊爾富嘉義嘉體店",嘉義市,"嘉義市東區體育路79號"
807,永豐商業銀行,"嘉義分行",嘉義市,"嘉義市東區興業西路338號"
807,永豐商業銀行,"遠東機械-總廠",嘉義市,"嘉義市忠孝路752號"
807,永豐商業銀行,"萊爾富嘉縣中坑二店",嘉義縣,"嘉義縣大林鎮沙崙1號(中坑營區248南營站)"
807,永豐商業銀行,"萊爾富嘉縣中坑店",嘉義縣,"嘉義縣大林鎮沙崙1號(中坑營區248北營站)"
807,永豐商業銀行,"萊爾富嘉縣和發店",嘉義縣,"嘉義縣中埔鄉和美村中山路五段736號"
807,永豐商業銀行,"遠東機械-頭橋廠",嘉義縣,"嘉義縣民雄鄉頭橋工業區工業一路1號"
807,永豐商業銀行,"大潤發斗南店",雲林縣,"雲林縣斗南鎮文化街119巷21號"
807,永豐商業銀行,"永豐金證券虎尾分公司",雲林縣,"雲林縣虎尾鎮新生路136號3樓"
807,永豐商業銀行,"萊爾富斗六鑫雲霸店",雲林縣,"雲林縣斗六市仁義路146號"
807,永豐商業銀行,"萊爾富古坑華山店",雲林縣,"雲林縣古坑鄉崁腳村五鄰新興100號(古坑服務區)"
807,永豐商業銀行,"萊爾富雲縣土庫店",雲林縣,"雲林縣土庫鎮復興路90號"
807,永豐商業銀行,"萊爾富雲縣雲內店",雲林縣,"雲林縣虎尾鎮埒內路80號"
807,永豐商業銀行,"萊爾富雲縣雲好店",雲林縣,"雲林縣莿桐鄉義和村三和路137-1、137-2號"
807,永豐商業銀行,"萊爾富雲縣雲桐店",雲林縣,"雲林縣莿桐鄉中正路165號"
807,永豐商業銀行,"萊爾富雲縣雲發店",雲林縣,"雲林縣大埤鄉尚義村延平路三段582、584號"
807,永豐商業銀行,"大潤發台南店",台南市,"台南市北區臨安路二段310號1樓"
807,永豐商業銀行,"大潤發安平店",台南市,"台南市安平區郡平路42號1樓"
807,永豐商業銀行,"大潤發佳里店",台南市,"台南市佳里區同安寮80-2號"
807,永豐商業銀行,"北台南分行",台南市,"台南市北區西門路四段480號1樓"
807,永豐商業銀行,"台南分行",台南市,"台南市南區健康路二段114號"
807,永豐商業銀行,"台灣首廟天壇",台南市,"台南市中西區忠義路二段84巷16號"
807,永豐商業銀行,"永康分行",台南市,"台南市永康區中華路725號"
807,永豐商業銀行,"永豐金證券台南分公司",台南市,"台南市南區西門路一段655號4樓"
807,永豐商業銀行,"永豐金證券府城分公司",台南市,"台南市中西區公園路40號2樓"
807,永豐商業銀行,"東台南分行",台南市,"台南市東區長榮路二段163號"
807,永豐商業銀行,"鹿耳門聖母廟",台南市,"台南市安南區城安路160號"
807,永豐商業銀行,"萊爾富台南新建店",台南市,"台南市南區新建路37巷2號"
807,永豐商業銀行,"萊爾富永康上永店",台南市,"台南市永康區中正北路314號"
807,永豐商業銀行,"萊爾富南縣麻庄店",台南市,"台南市麻豆區寮部里寮子部166-17號"
807,永豐商業銀行,"新營太子爺廟",台南市,"台南市新營區太子宮太北里45之2號"
807,永豐商業銀行,"三民分行",高雄市,"高雄市三民區民族一路78號"
807,永豐商業銀行,"大崗山高爾夫球場",高雄市,"高雄市田寮區長山路1號"
807,永豐商業銀行,"大潤發鳳山店",高雄市,"高雄市鳳山區文化路59號"
807,永豐商業銀行,"中華紙漿久堂廠",高雄市,"高雄市大樹區久堂里久堂路112號"
807,永豐商業銀行,"北高雄分行",高雄市,"高雄市左營區裕誠路441號"
807,永豐商業銀行,"永豐金證券三民分公司",高雄市,"高雄市三民區自立一路247號1樓"
807,永豐商業銀行,"永豐金證券北高雄分公司",高雄市,"高雄市鼓山區龍德路473號3樓"
807,永豐商業銀行,"永豐金證券苓雅分公司",高雄市,"高雄市前鎮區中山二路260號20樓之1"
807,永豐商業銀行,"永豐金證券高雄分公司",高雄市,"高雄市苓雅區中正一路284號2樓"
807,永豐商業銀行,"永豐金證券鳳山分公司",高雄市,"高雄市鳳山區保泰路396號2樓"
807,永豐商業銀行,"岡山分行",高雄市,"高雄市岡山區大德一路1號1樓"
807,永豐商業銀行,"南高雄分行",高雄市,"高雄市苓雅區中華四路100號"
807,永豐商業銀行,"苓雅分行",高雄市,"高雄市苓雅區建國一路90號"
807,永豐商業銀行,"家樂福愛河店",高雄市,"高雄市三民區河東路356號"
807,永豐商業銀行,"家樂福鼎山店",高雄市,"高雄市三民區大順二路849號"
807,永豐商業銀行,"高雄三鳳宮",高雄市,"高雄市三民區河北二路134號"
807,永豐商業銀行,"高雄工藝科博館",高雄市,"高雄市三民區九如一路720號1樓"
807,永豐商業銀行,"高雄分行",高雄市,"高雄市苓雅區中正二路143號及145號"
807,永豐商業銀行,"高雄信誼高球場",高雄市,"高雄市大樹區統領村信誼路1號"
807,永豐商業銀行,"高雄漢神巨蛋",高雄市,"高雄市左營區博愛二路777號2樓"
807,永豐商業銀行,"萊爾富大寮潮龍店",高雄市,"高雄市大寮區潮寮村華中南路153號"
807,永豐商業銀行,"萊爾富大樹義大店",高雄市,"高雄市大樹區學城路一段131號"
807,永豐商業銀行,"萊爾富仁武正和店",高雄市,"高雄市仁武區仁武村中正路93號"
807,永豐商業銀行,"萊爾富岡山仁貴店",高雄市,"高雄市岡山區台上里16鄰嘉新東路79之5號"
807,永豐商業銀行,"萊爾富高市大同店",高雄市,"高雄市前金區大同二路11號"
807,永豐商業銀行,"萊爾富高市大港店",高雄市,"高雄市三民區建國二路210、212、214號"
807,永豐商業銀行,"萊爾富高市六合店",高雄市,"高雄市新興區六合二路59號"
807,永豐商業銀行,"萊爾富高市正民店",高雄市,"高雄市苓雅區正言路11號"
807,永豐商業銀行,"萊爾富高市合群店",高雄市,"高雄市左營區緯六路250、252號"
807,永豐商業銀行,"萊爾富高市東林店",高雄市,"高雄市小港區東林路12之5號"
807,永豐商業銀行,"萊爾富高市武慶店",高雄市,"高雄市苓雅區武慶三路74及76號"
807,永豐商業銀行,"萊爾富高市海總店",高雄市,"高雄市左營區軍校路553號(國軍左營總醫院1樓大廳)"
807,永豐商業銀行,"萊爾富高市雅福店",高雄市,"高雄市苓雅區福德二路5號"
807,永豐商業銀行,"萊爾富高市瑞福店",高雄市,"高雄市前鎮區瑞福路185號"
807,永豐商業銀行,"萊爾富高市鼎金店",高雄市,"高雄市三民區鼎中路139號"
807,永豐商業銀行,"萊爾富高市鼓元店",高雄市,"高雄市鼓山區鼓元街84號"
